;Comment
211;['у', 'такой', 'фигня', 'завести', 'аккаунт', 'кинопоиск', 'накидывать', 'фильм', '«хотеть', 'посмотреть»', 'выбирать', 'гораздо', 'лёгкий', 'становиться']
213;['после', 'работа', 'хотеться', 'посмотреть', 'нераздражающий', 'успокаивать', 'знать', 'очень', 'новинка', 'оставлять', 'выходной', 'в', 'будни', 'приходить', 'любимый', 'фильм', 'пересматривать', 'марвести', 'дс', 'гарри', 'поттер', 'властелин', 'хоббит', 'ведьмак', 'любой', 'шерлок', 'ливанов', 'энола', 'когда', 'работать', 'школа', 'переключить', 'лечь', 'уйти', 'нирвана', 'какой', 'время', 'стать', 'сам', 'себя']
214;['вот', 'интересный', 'время', 'настать', 'помнить', 'ещё', 'детство', 'быть', 'кинотеатр', 'часто', 'охватывать', 'чувство', 'фильм', 'закончиться', 'всё', 'увидеть', 'да', 'некоторый', 'вещь', 'прокатывать', 'относительно', 'регулярно', 'скажем', 'неуловимый', 'мститель', 'человек', 'амфибия', 'который', 'рассказывать', 'смочь', 'посмотреть', 'сам', 'конец', 'х', 'показать', 'рязанский', 'кинотеатр', 'мир', 'часто', 'крутить', 'старый', 'фильм', 'понять', 'союз', 'кинотеатр', 'специализация', 'быть', 'ещё', 'телепоказ', 'скажем', 'тот', 'неуловимый', 'телевизор', 'увидеть', 'лишь', 'быть', 'так', 'герой', 'фильм', 'прощаться', 'практически', 'навсегда', 'в', 'быть', 'начало', 'х', 'проблема', 'добыть', 'носитель', 'фильм', 'маленький', 'время', 'просмотр', 'приходиться', 'ловчить', 'обмениваться', 'носитель', 'однако', 'чувство', 'исчезнуть', 'я', 'мочь', 'посмотреть', 'фильм', 'кинотеатр', 'добыть', 'носитель', 'пересмотреть', 'ещё', 'правда', 'носитель', 'полноценный', 'замена', 'большой', 'экран', 'гладиатор', 'скажем', 'экран', 'телевизор', 'самый', 'экран', 'кинотеатр', 'всё', 'а', 'доступно', 'всё', 'пара', 'нажатие', 'кнопка', 'смотреть', 'угодный', 'тем', 'рождение', 'другой', 'знать', 'понять', 'испытывать', 'возможность']
215;['это', 'реально', 'выбор', 'ты', 'пойти', 'какой', 'хрень', 'кино', 'идти', 'мой', 'детство', 'прийтись', 'быть', 'помнить', 'любить', 'смотреть', 'всратый', 'сериал', 'мент', 'мыло', 'тип', 'кадет', 'далее', 'мы', 'подросток', 'казаться', 'это', 'очень', 'классный', 'интересный', 'почему', 'доступ', 'качественный', 'продукт', 'сейчас', 'легко', 'мочь', 'перестать', 'смотреть', 'фильм', 'сериал', 'ужасный', 'актёрский', 'игра', 'тупой', 'сюжет', 'тупой', 'персонаж', 'ущербный', 'монтаж', 'декорация', 'всё', 'выбор', 'тратить', 'свой', 'время', 'точно', 'подобный', 'говно']
216;['аналогично', 'до', 'сей', 'пора', 'удивляться', 'мол', 'всё', 'хотеть', 'читать', 'смотреть', 'время']
217;['точно', 'или', 'фильм', 'список', 'который', 'ещё', 'смотреть', 'включать', 'наизусть', 'знать']
218;['год', 'откладывать', 'просмотр', 'аниме', '«бек»', 'буквально', 'недавно', 'закончить', 'смотреть', 'оно', 'стоить', 'имхо', 'понимать', 'автор']
219;['бек', 'музыкант', 'отличный', 'штука']
220;['приятный', 'аниме', 'музыкант', 'немного', 'детский', 'большенство', 'аниме']
221;['забавно', 'недавно', 'вспоминать', 'думать', 'интересно', 'знать', 'немой', 'оно', 'вроде', 'сильно', 'популярный', 'смотреть', 'десять', 'год', 'назад', 'надо', 'наверно', 'пересмотреть']
